global_step,episodic_return,algorithm,seed,run_dir
34008,237.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
34400,193.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
34872,335.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
34940,233.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
35432,500.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
35496,274.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
35656,196.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
36020,147.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
36124,296.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
36948,232.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
36988,333.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
37156,258.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
37300,451.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
37664,179.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
37904,187.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
37908,230.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
38316,254.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
38700,199.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
38772,277.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
39180,216.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
39184,121.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
39644,218.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
39908,182.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
39908,500.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
40180,134.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
40656,368.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
40688,195.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
40900,248.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
