Wall time,Step,Value
1784177862.7947164,12563,17.0
1784177862.7987034,12576,13.0
1784177862.803678,12588,12.0
1784177862.8246088,12632,32.0
1784177862.829591,12644,12.0
1784177862.8375728,12665,21.0
1784177862.8505294,12698,18.0
1784177862.8604972,12720,22.0
1784177862.8674648,12730,10.0
1784177862.8724482,12740,10.0
1784177862.8903878,12773,14.0
1784177862.8963764,12786,13.0
1784177862.9003534,12798,12.0
1784177862.9063337,12808,10.0
1784177862.9103215,12816,8.0
1784177862.9212925,12843,27.0
1784177862.92927,12869,26.0
1784177862.9382274,12888,9.0
1784177862.950187,12916,12.0
1784177862.9571743,12933,17.0
1784177862.961161,12945,12.0
1784177862.9800963,12991,21.0
1784177863.0030208,13043,15.0
1784177863.0060015,13053,10.0
1784177863.012987,13070,17.0
1784177863.0219479,13088,18.0
1784177863.029921,13100,12.0
1784177863.0379655,13118,18.0
1784177863.0439384,13130,12.0
1784177863.0488625,13140,10.0
1784177863.0787575,13185,10.0
1784177863.0837405,13195,10.0
1784177863.0948083,13218,13.0
1784177863.113642,13264,17.0
1784177863.122619,13288,24.0
1784177863.1325862,13305,17.0
1784177863.1465309,13341,15.0
1784177863.1505258,13360,19.0
1784177863.1584926,13376,16.0
1784177863.1694543,13404,28.0
1784177863.177428,13422,18.0
1784177863.1824212,13436,14.0
1784177863.187986,13448,12.0
1784177863.1959586,13462,14.0
1784177863.1999452,13477,15.0
1784177863.2039325,13486,9.0
1784177863.2119138,13510,24.0
1784177863.2159004,13520,10.0
1784177863.2198784,13530,10.0
1784177863.2278523,13541,11.0
1784177863.2328448,13553,12.0
1784177863.237819,13566,13.0
1784177863.259299,13606,15.0
1784177863.2662387,13618,12.0
1784177863.285253,13641,11.0
1784177863.2991781,13674,20.0
1784177863.3051758,13684,10.0
1784177863.3101475,13695,11.0
1784177863.320058,13715,20.0
1784177863.3320198,13741,26.0
1784177863.3370092,13755,14.0
1784177863.3439865,13772,17.0
1784177863.3509545,13784,12.0
1784177863.3569472,13797,13.0
1784177863.3708875,13830,21.0
1784177863.3758848,13840,10.0
1784177863.3828566,13851,11.0
1784177863.3878303,13871,20.0
1784177863.3968096,13895,24.0
1784177863.404785,13918,12.0
1784177863.41475,13938,20.0
1784177863.4227266,13960,22.0
1784177863.4296908,13972,12.0
1784177863.4446404,14011,39.0
1784177863.452624,14031,20.0
1784177863.4575982,14049,18.0
1784177863.4625893,14060,11.0
1784177863.4685693,14076,16.0
1784177863.4815507,14093,17.0
1784177863.486535,14103,10.0
1784177863.5053282,14142,39.0
1784177863.5142233,14163,21.0
1784177863.5331612,14216,19.0
1784177863.5550773,14268,20.0
1784177863.5700266,14301,16.0
1784177863.5875072,14350,12.0
1784177863.594487,14365,15.0
1784177863.603456,14386,21.0
1784177863.6193964,14425,39.0
1784177863.6243765,14437,12.0
1784177863.6373427,14462,25.0
1784177863.6472998,14491,29.0
1784177863.6582632,14524,33.0
1784177863.667233,14544,20.0
1784177863.672225,14555,11.0
1784177863.6801891,14574,19.0
1784177863.686181,14587,13.0
1784177863.6991262,14604,17.0
1784177863.721053,14659,9.0
1784177863.7340093,14686,27.0
1784177863.7509532,14721,35.0
1784177863.7669,14765,28.0
1784177863.7738764,14784,19.0
1784177863.7868328,14812,15.0
1784177863.7938197,14828,16.0
1784177863.8057723,14857,29.0
1784177863.8157368,14872,15.0
1784177863.820719,14885,13.0
1784177863.8267016,14898,13.0
1784177863.847634,14942,12.0
1784177863.8526142,14953,11.0
1784177863.8586042,14963,10.0
1784177863.8855078,15021,11.0
1784177863.8904862,15032,11.0
1784177863.9014502,15060,10.0
1784177863.9074404,15073,13.0
1784177863.914407,15085,12.0
1784177863.921386,15099,14.0
1784177863.9293559,15114,15.0
1784177863.939332,15136,22.0
1784177863.9522798,15168,32.0
1784177863.963243,15193,25.0
1784177863.972213,15219,26.0
1784177863.9831798,15246,27.0
1784177863.9971404,15287,20.0
1784177864.0031102,15301,14.0
1784177864.017558,15333,32.0
1784177864.0216827,15348,15.0
1784177864.0286522,15358,10.0
1784177864.0356288,15369,11.0
1784177864.057555,15405,36.0
1784177864.0625377,15414,9.0
1784177864.0815783,15453,15.0
1784177864.0934434,15485,32.0
1784177864.1123724,15528,18.0
1784177864.122339,15541,13.0
1784177864.130325,15560,19.0
1784177864.1412754,15572,12.0
